"collection_run_id","partition_id","symbol","generator_sequence_no","series_size","solver_name","solver_version","input_series_type","phase_angle_degrees","phase_observable","validity_state","analysis_created_at"
"20260910T191246Z-1","A","AAPL","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AAPL","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AAPL","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AAPL","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AAPL","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AAPL","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.309Z"
"20260910T191246Z-1","A","AMD","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMD","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMD","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMD","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMD","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMD","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.330Z"
"20260910T191246Z-1","A","AMZN","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AMZN","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AMZN","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AMZN","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AMZN","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AMZN","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.336Z"
"20260910T191246Z-1","A","AVGO","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","AVGO","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","AVGO","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","AVGO","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","AVGO","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","AVGO","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.340Z"
"20260910T191246Z-1","A","GOOGL","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","GOOGL","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","GOOGL","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","GOOGL","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","GOOGL","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","GOOGL","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.344Z"
"20260910T191246Z-1","A","META","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","META","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","META","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","META","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","META","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","META","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.349Z"
"20260910T191246Z-1","A","MSFT","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","MSFT","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","MSFT","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","MSFT","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","MSFT","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","MSFT","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.353Z"
"20260910T191246Z-1","A","NFLX","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NFLX","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NFLX","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NFLX","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NFLX","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NFLX","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.357Z"
"20260910T191246Z-1","A","NVDA","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","NVDA","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","NVDA","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","NVDA","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","NVDA","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","NVDA","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.362Z"
"20260910T191246Z-1","A","TSLA","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","A","TSLA","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","A","TSLA","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","A","TSLA","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","A","TSLA","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","A","TSLA","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.367Z"
"20260910T191246Z-1","B","DIA","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","DIA","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","DIA","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","DIA","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","DIA","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","DIA","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.371Z"
"20260910T191246Z-1","B","EEM","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","EEM","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","EEM","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","EEM","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","EEM","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","EEM","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.376Z"
"20260910T191246Z-1","B","GLD","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","GLD","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","GLD","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","GLD","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","GLD","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","GLD","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.380Z"
"20260910T191246Z-1","B","IWM","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","IWM","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","IWM","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","IWM","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","IWM","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","IWM","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.383Z"
"20260910T191246Z-1","B","QQQ","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","QQQ","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","QQQ","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","QQQ","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","QQQ","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","QQQ","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.385Z"
"20260910T191246Z-1","B","SPY","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","SPY","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","SPY","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","SPY","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","SPY","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","SPY","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.388Z"
"20260910T191246Z-1","B","TLT","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","TLT","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","TLT","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","TLT","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","TLT","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","TLT","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.391Z"
"20260910T191246Z-1","B","VXX","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","VXX","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","VXX","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","VXX","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","VXX","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","VXX","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.394Z"
"20260910T191246Z-1","B","XLF","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLF","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLF","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLF","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLF","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLF","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.396Z"
"20260910T191246Z-1","B","XLK","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","B","XLK","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","B","XLK","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","B","XLK","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","B","XLK","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","B","XLK","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.399Z"
"20260910T191246Z-1","C","BAC","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","BAC","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","BAC","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","BAC","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","BAC","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","BAC","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.402Z"
"20260910T191246Z-1","C","COST","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","COST","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","COST","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","COST","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","COST","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","COST","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.404Z"
"20260910T191246Z-1","C","HD","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","HD","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","HD","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","HD","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","HD","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","HD","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.407Z"
"20260910T191246Z-1","C","JNJ","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JNJ","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JNJ","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JNJ","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JNJ","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JNJ","6","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.409Z"
"20260910T191246Z-1","C","JPM","1","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.412Z"
"20260910T191246Z-1","C","JPM","2","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.412Z"
"20260910T191246Z-1","C","JPM","3","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.412Z"
"20260910T191246Z-1","C","JPM","4","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.412Z"
"20260910T191246Z-1","C","JPM","5","6","EHLERS_DOMINANT_CYCLE_PHASE","V0.1","MEDIAN_PRICE",,"False","INITIALIZING","2026-09-11T16:01:56.412Z"
